0x000001E5B2D5B3A0, 38000000080257472, 242506448, 242506465, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000085600160, 242506980, 242506996, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000090944112, 242507517, 242507533, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000096300912, 242508050, 242508067, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000101652480, 242508587, 242508603, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000107000928, 242509122, 242509138, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000112347328, 242509655, 242509672, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000117692480, 242510210, 242510227, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000123040016, 242510727, 242510744, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000128386408, 242511263, 242511279, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000133730008, 242511793, 242511808, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000139072376, 242512329, 242512345, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000144412400, 242512863, 242512879, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000149767696, 242513399, 242513414, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000155109216, 242513933, 242513949, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000160455168, 242514468, 242514484, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000165800640, 242515001, 242515018, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000171141040, 242515535, 242515551, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000176492480, 242516076, 242516093, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000181852352, 242516609, 242516626, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000187203600, 242517147, 242517164, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000192561312, 242517677, 242517694, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000197910848, 242518212, 242518228, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000203266528, 242518749, 242518766, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000208612048, 242519279, 242519295, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000213965536, 242519818, 242519835, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000219306752, 242520352, 242520369, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000224654496, 242520886, 242520903, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000230003888, 242521421, 242521437, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000235342648, 242521954, 242521970, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000240692976, 242522488, 242522504, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000246046576, 242523026, 242523041, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000251395208, 242523559, 242523576, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000256743328, 242524100, 242524116, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000262087544, 242524632, 242524648, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000267432184, 242525167, 242525184, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000272786608, 242525700, 242525716, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000278137496, 242526237, 242526253, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000283485464, 242526774, 242526791, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000288838752, 242527309, 242527326, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000294189968, 242527839, 242527856, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000299532392, 242528377, 242528393, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000304886376, 242528914, 242528931, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000310231488, 242529445, 242529461, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000315584208, 242529980, 242529996, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000320926840, 242530516, 242530533, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000326269672, 242531049, 242531066, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000331615528, 242531586, 242531603, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000336965040, 242532121, 242532138, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000342312760, 242532655, 242532671, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000347665384, 242533207, 242533224, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000353008384, 242533721, 242533736, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000358351704, 242534256, 242534273, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000363702576, 242534791, 242534807, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000369052016, 242535325, 242535341, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000374399136, 242535862, 242535879, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000379743568, 242536397, 242536414, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000385091368, 242536929, 242536946, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000390436776, 242537466, 242537482, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000395782728, 242538000, 242538017, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000401136640, 242538536, 242538553, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000406486864, 242539073, 242539089, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000411842272, 242539608, 242539625, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000417188352, 242540140, 242540157, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000422538064, 242540675, 242540710, 35, 1600x900 
0x000001E5B2D5B3A0, 38000000427887496, 242541213, 242541229, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000433229272, 242541743, 242541759, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000438578488, 242542281, 242542296, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000443933552, 242542820, 242542836, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000449276600, 242543352, 242543368, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000454622632, 242543894, 242543911, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000459970152, 242544421, 242544438, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000465325264, 242544954, 242544970, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000470680688, 242545490, 242545506, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000476032648, 242546023, 242546039, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000481389344, 242546560, 242546577, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000486738400, 242547097, 242547113, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000492080672, 242547630, 242547646, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000497433320, 242548170, 242548187, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000502782464, 242548699, 242548716, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000508131688, 242549236, 242549252, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000513482824, 242549774, 242549790, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000518828544, 242550305, 242550321, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000524168888, 242550841, 242550859, 18, 1600x900 
0x000001E5B2D5B3A0, 38000000529514896, 242551375, 242551391, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000534864632, 242551916, 242551933, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000540217528, 242552447, 242552464, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000545569216, 242552978, 242552994, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000550919568, 242553517, 242553534, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000556267608, 242554049, 242554065, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000561608528, 242554591, 242554609, 18, 1600x900 
0x000001E5B2D5B3A0, 38000000566952544, 242555117, 242555133, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000572295840, 242555652, 242555669, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000577643600, 242556186, 242556203, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000582990336, 242556720, 242556736, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000588338048, 242557257, 242557273, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000593685080, 242557790, 242557806, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000599027016, 242558326, 242558341, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000604367616, 242558860, 242558876, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000609716096, 242559392, 242559408, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000615067576, 242559929, 242559945, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000620411168, 242560464, 242560479, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000625754872, 242560999, 242561015, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000631102496, 242561537, 242561554, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000636451440, 242562071, 242562087, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000641797752, 242562604, 242562620, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000647150048, 242563140, 242563155, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000652504512, 242563673, 242563689, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000657851136, 242564205, 242564220, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000663205224, 242564743, 242564760, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000668546344, 242565279, 242565295, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000673889552, 242565813, 242565828, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000679238952, 242566352, 242566369, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000684588528, 242566887, 242566904, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000689940504, 242567417, 242567434, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000695289008, 242567952, 242567968, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000700633368, 242568485, 242568501, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000705978528, 242569020, 242569037, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000711329880, 242569553, 242569570, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000716670232, 242570089, 242570105, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000722021136, 242570626, 242570643, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000727368736, 242571159, 242571175, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000732714736, 242571697, 242571714, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000738060424, 242572230, 242572246, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000743413424, 242572771, 242572786, 15, 1600x900 
0x000001E5B2D5B3A0, 38000000748770336, 242573297, 242573313, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000754110752, 242573832, 242573848, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000759459456, 242574368, 242574384, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000764804352, 242574906, 242574922, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000770149056, 242575438, 242575454, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000775504328, 242575973, 242575989, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000780848160, 242576507, 242576523, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000786204992, 242577046, 242577063, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000791556464, 242577580, 242577597, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000796902336, 242578114, 242578130, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000802252320, 242578649, 242578665, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000807598056, 242579184, 242579201, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000812943688, 242579716, 242579732, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000818283392, 242580254, 242580271, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000823633192, 242580785, 242580801, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000828975360, 242581319, 242581336, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000834325304, 242581853, 242581869, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000839674960, 242582393, 242582409, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000845022056, 242582924, 242582941, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000850372480, 242583457, 242583473, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000855712512, 242583994, 242584010, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000861052728, 242584528, 242584544, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000866403520, 242585065, 242585081, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000871753576, 242585597, 242585614, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000877103872, 242586136, 242586152, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000882453872, 242586668, 242586684, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000887803856, 242587201, 242587217, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000893153504, 242587740, 242587757, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000898497872, 242588271, 242588288, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000903843784, 242588809, 242588826, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000909184160, 242589344, 242589360, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000914534464, 242589876, 242589893, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000919886080, 242590414, 242590430, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000925232784, 242590946, 242590963, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000930584880, 242591482, 242591499, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000935935264, 242592015, 242592031, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000941275424, 242592552, 242592568, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000946625648, 242593083, 242593100, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000951975768, 242593622, 242593638, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000957322416, 242594156, 242594172, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000962662416, 242594685, 242594702, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000968012544, 242595223, 242595240, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000973362112, 242595754, 242595771, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000978712576, 242596292, 242596308, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000984062680, 242596826, 242596843, 17, 1600x900 
0x000001E5B2D5B3A0, 38000000989413080, 242597362, 242597378, 16, 1600x900 
0x000001E5B2D5B3A0, 38000000994763304, 242597897, 242597913, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001000102096, 242598430, 242598447, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001005451912, 242598969, 242598986, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001010804792, 242599503, 242599520, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001016151824, 242600036, 242600053, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001021497392, 242600571, 242600588, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001026842880, 242601108, 242601125, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001032193952, 242601644, 242601661, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001037543432, 242602179, 242602196, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001042883656, 242602713, 242602729, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001048233704, 242603248, 242603265, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001053584016, 242603780, 242603797, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001058934784, 242604314, 242604331, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001064287632, 242604850, 242604867, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001069634576, 242605388, 242605405, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001074979488, 242605918, 242605935, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001080329464, 242606458, 242606475, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001085679120, 242606991, 242607007, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001091029728, 242607524, 242607541, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001096372736, 242608059, 242608075, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001101712616, 242608597, 242608614, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001107052824, 242609129, 242609146, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001112403360, 242609664, 242609681, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001117756296, 242610215, 242610231, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001123106776, 242610731, 242610747, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001128447200, 242611266, 242611283, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001133797152, 242611804, 242611821, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001139146408, 242612339, 242612356, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001144497424, 242612875, 242612892, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001149842952, 242613409, 242613427, 18, 1600x900 
0x000001E5B2D5B3A0, 38000001155193544, 242613943, 242613959, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001160652448, 242614486, 242614502, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001165992504, 242615022, 242615038, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001171344272, 242615558, 242615574, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001176694600, 242616089, 242616104, 15, 1600x900 
0x000001E5B2D5B3A0, 38000001182035464, 242616626, 242616643, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001187383000, 242617163, 242617179, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001192730768, 242617697, 242617714, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001198078584, 242618229, 242618245, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001203426480, 242618762, 242618778, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001208778576, 242619300, 242619316, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001214130720, 242619837, 242619853, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001219485136, 242620373, 242620388, 15, 1600x900 
0x000001E5B2D5B3A0, 38000001224847384, 242620908, 242620925, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001230193984, 242621443, 242621458, 15, 1600x900 
0x000001E5B2D5B3A0, 38000001235543064, 242621979, 242621996, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001240886984, 242622512, 242622529, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001246231384, 242623046, 242623063, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001251580760, 242623584, 242623601, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001256931792, 242624119, 242624137, 18, 1600x900 
0x000001E5B2D5B3A0, 38000001262278032, 242624653, 242624670, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001267629696, 242625207, 242625223, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001272982544, 242625723, 242625739, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001278328688, 242626260, 242626277, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001283671952, 242626789, 242626805, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001289024112, 242627325, 242627341, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001294369480, 242627860, 242627877, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001299723144, 242628397, 242628415, 18, 1600x900 
0x000001E5B2D5B3A0, 38000001305067648, 242628928, 242628944, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001310417928, 242629464, 242629481, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001315759952, 242629999, 242630016, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001321103592, 242630531, 242630547, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001326454832, 242631069, 242631085, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001331805136, 242631604, 242631620, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001337146848, 242632140, 242632156, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001342494560, 242632670, 242632688, 18, 1600x900 
0x000001E5B2D5B3A0, 38000001347838104, 242633226, 242633243, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001353188456, 242633746, 242633762, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001358540384, 242634282, 242634300, 18, 1600x900 
0x000001E5B2D5B3A0, 38000001363885112, 242634815, 242634831, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001369232912, 242635349, 242635365, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001374586320, 242635879, 242635896, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001379930728, 242636417, 242636434, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001385274896, 242636952, 242636969, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001390627728, 242637487, 242637503, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001395981488, 242638029, 242638047, 18, 1600x900 
0x000001E5B2D5B3A0, 38000001401337264, 242638558, 242638575, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001406685160, 242639090, 242639106, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001412043792, 242639626, 242639642, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001417401832, 242640163, 242640179, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001422745552, 242640700, 242640717, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001428094056, 242641238, 242641255, 17, 1600x900 
0x000001E5B2D5B3A0, 38000001433441680, 242641768, 242641783, 15, 1600x900 
0x000001E5B2D5B3A0, 38000001438788432, 242642306, 242642324, 18, 1600x900 
0x000001E5B2D5B3A0, 38000001444137000, 242642840, 242642855, 15, 1600x900 
0x000001E5B2D5B3A0, 38000001449495192, 242643374, 242643390, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001454842144, 242643905, 242643921, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001460189104, 242644440, 242644456, 16, 1600x900 
0x000001E5B2D5B3A0, 38000001465530928, 242644974, 242644990, 16, 1600x900 
